"Asset","Status","RiskScore","Impact","SizeKB"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\CONTRIBUTING.md","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","0,82"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\core_analysis.txt","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","130,66"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\core_tree.txt","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","5,43"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\DEPLOYMENT_GUIDE.md","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","10,3"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\final_analysis_20260511_104750.txt","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","130,38"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\final_analysis_20260522_123556.txt","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","70,14"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\final_analysis_20260522_174052.txt","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","159,6"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\flutter_analysis_full.txt","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","75,75"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\flutter_audit_report.txt","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","5,05"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\lib_tree_dirs.txt","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","10,27"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\MIGRATION_MAP_V2.md","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","0,6"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\Nouveau Document texte (2).txt","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","0"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\Nouveau Document texte (3).txt","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","0"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\Nouveau Document texte (4).txt","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","0"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\Nouveau Document texte.txt","USED","40","KEEP - USED IN CODE","0"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\ollama_input.txt","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","0"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\ollama_output.txt","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","0"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\ollama-ai-audit-result.txt","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","2,83"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\packagejson-list.txt","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","0,24"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\project_tree.txt","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","4162,21"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\prompt_runtime.txt","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","0"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\RAPPORT_AUDIT_CONFORMITE_FINAL.md","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","13,27"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\README.md","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","14,06"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\refactor-report.txt","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","2,72"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\refactor-safe-report.txt","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","3,52"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\SECURITY_AUDIT_REPORT.md","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","4,96"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\SECURITY.md","USED","40","KEEP - USED IN CODE","0,71"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\structure.txt","USED","40","KEEP - USED IN CODE","2212,85"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\system-health-report.txt","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","133,01"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\temp_prompt.txt","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","94,48"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\test_file.txt","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","0"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\todo.md","USED","40","KEEP - USED IN CODE","1,17"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\unused_features.txt","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","0,05"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\v3-autonomous-report.txt","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","1,46"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\v4_prompt.txt","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","94,44"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\v5_prompt.txt","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","94,38"
